timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
1210.0,0.0,0.0,0.0,-0.7293333333333333,0.0,0.0,-1.0386666666666666,-1.57,0.16133333333333333,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1220.0,0.0,0.0,0.0,-0.7386666666666667,0.0,0.0,-1.0373333333333332,-1.57,0.16266666666666668,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1230.0,0.0,0.0,0.0,-0.7479999999999999,0.0,0.0,-1.036,-1.57,0.164,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1240.0,0.0,0.0,0.0,-0.7573333333333333,0.0,0.0,-1.0346666666666666,-1.57,0.16533333333333333,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1250.0,0.0,0.0,0.0,-0.7666666666666667,0.0,0.0,-1.0333333333333332,-1.57,0.16666666666666669,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1260.0,0.0,0.0,0.0,-0.7759999999999999,0.0,0.0,-1.032,-1.57,0.168,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1270.0,0.0,0.0,0.0,-0.7853333333333333,0.0,0.0,-1.0306666666666666,-1.57,0.16933333333333334,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1280.0,0.0,0.0,0.0,-0.7946666666666665,0.0,0.0,-1.0293333333333332,-1.57,0.1706666666666667,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1290.0,0.0,0.0,0.0,-0.8039999999999999,0.0,0.0,-1.028,-1.57,0.17200000000000001,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1300.0,0.0,0.0,0.0,-0.8133333333333334,0.0,0.0,-1.0266666666666666,-1.57,0.17333333333333334,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1310.0,0.0,0.0,0.0,-0.8226666666666665,0.0,0.0,-1.0253333333333332,-1.57,0.17466666666666666,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1320.0,0.0,0.0,0.0,-0.832,0.0,0.0,-1.024,-1.57,0.17600000000000002,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1330.0,0.0,0.0,0.0,-0.8413333333333334,0.0,0.0,-1.0226666666666666,-1.57,0.17733333333333334,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
1340.0,0.0,0.0,0.0,-0.8506666666666666,0.0,0.0,-1.0213333333333332,-1.57,0.17866666666666667,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
