timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
360.0,0.0,0.0,0.0,0.08080000000000004,0.0,0.0,-1.2551999999999999,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
370.0,0.0,0.0,0.0,0.07193333333333335,0.0,0.0,-1.2567333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
380.0,0.0,0.0,0.0,0.06306666666666666,0.0,0.0,-1.2582666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
390.0,0.0,0.0,0.0,0.054200000000000026,0.0,0.0,-1.2598,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
400.0,0.0,0.0,0.0,0.04533333333333334,0.0,0.0,-1.2613333333333332,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
410.0,0.0,0.0,0.0,0.0364666666666667,0.0,0.0,-1.2628666666666666,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
420.0,0.0,0.0,0.0,0.027600000000000013,0.0,0.0,-1.2644,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
430.0,0.0,0.0,0.0,0.018733333333333324,0.0,0.0,-1.2659333333333334,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
440.0,0.0,0.0,0.0,0.00986666666666669,0.0,0.0,-1.2674666666666665,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
450.0,0.0,0.0,0.0,0.0010000000000000009,0.0,0.0,-1.269,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
460.0,0.0,0.0,0.0,-0.007866666666666633,0.0,0.0,-1.2705333333333333,-1.57,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
