timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
570.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.7248,0.0,0.0,-0.9947999999999999,0.8974,0.0,0.0
580.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.7445333333333334,0.0,0.0,-0.9912,0.8856,0.0,0.0
590.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.7642666666666668,0.0,0.0,-0.9876,0.8738,0.0,0.0
600.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.7840000000000001,0.0,0.0,-0.984,0.862,0.0,0.0
610.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.8037333333333333,0.0,0.0,-0.9803999999999999,0.8502000000000001,0.0,0.0
620.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.8234666666666667,0.0,0.0,-0.9768,0.8384,0.0,0.0
630.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.8432000000000001,0.0,0.0,-0.9732,0.8266,0.0,0.0
640.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.8629333333333334,0.0,0.0,-0.9696,0.8148,0.0,0.0
650.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.8826666666666668,0.0,0.0,-0.966,0.803,0.0,0.0
660.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.9024,0.0,0.0,-0.9623999999999999,0.7912,0.0,0.0
670.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.9221333333333334,0.0,0.0,-0.9588,0.7794,0.0,0.0
680.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.9418666666666667,0.0,0.0,-0.9551999999999999,0.7676000000000001,0.0,0.0
690.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.9616000000000001,0.0,0.0,-0.9516,0.7558,0.0,0.0
700.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-0.9813333333333335,0.0,0.0,-0.948,0.744,0.0,0.0
710.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.0010666666666665,0.0,0.0,-0.9443999999999999,0.7322000000000001,0.0,0.0
720.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.0208,0.0,0.0,-0.9408,0.7204,0.0,0.0
730.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.0405333333333333,0.0,0.0,-0.9372,0.7086,0.0,0.0
740.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.0602666666666667,0.0,0.0,-0.9336,0.6968,0.0,0.0
750.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.08,0.0,0.0,-0.9299999999999999,0.685,0.0,0.0
760.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.0997333333333335,0.0,0.0,-0.9264,0.6732,0.0,0.0
770.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.1194666666666668,0.0,0.0,-0.9228,0.6614,0.0,0.0
780.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.1392000000000002,0.0,0.0,-0.9192,0.6496000000000001,0.0,0.0
790.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.1589333333333336,0.0,0.0,-0.9156,0.6378,0.0,0.0
800.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.1786666666666665,0.0,0.0,-0.9119999999999999,0.626,0.0,0.0
810.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.1984,0.0,0.0,-0.9084,0.6142,0.0,0.0
820.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.2181333333333333,0.0,0.0,-0.9048,0.6024,0.0,0.0
830.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.2378666666666667,0.0,0.0,-0.9012,0.5906,0.0,0.0
840.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.2576,0.0,0.0,-0.8976,0.5788,0.0,0.0
850.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.2773333333333334,0.0,0.0,-0.8939999999999999,0.567,0.0,0.0
860.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.2970666666666668,0.0,0.0,-0.8904,0.5551999999999999,0.0,0.0
870.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.3168000000000002,0.0,0.0,-0.8868,0.5434000000000001,0.0,0.0
880.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.3365333333333336,0.0,0.0,-0.8832,0.5316000000000001,0.0,0.0
890.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.356266666666667,0.0,0.0,-0.8795999999999999,0.5198,0.0,0.0
900.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.376,0.0,0.0,-0.876,0.508,0.0,0.0
910.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.3957333333333333,0.0,0.0,-0.8724000000000001,0.4962,0.0,0.0
920.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.4154666666666667,0.0,0.0,-0.8688,0.48439999999999994,0.0,0.0
930.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.4352,0.0,0.0,-0.8652,0.4725999999999999,0.0,0.0
940.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.4549333333333334,0.0,0.0,-0.8615999999999999,0.4608000000000001,0.0,0.0
950.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.4746666666666668,0.0,0.0,-0.858,0.44900000000000007,0.0,0.0
960.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.4944000000000002,0.0,0.0,-0.8544,0.43720000000000003,0.0,0.0
970.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.5141333333333336,0.0,0.0,-0.8508,0.4254,0.0,0.0
980.0,0.0,0.0,0.0,0.4,0.0,0.0,-1.2,-1.57,0.0,0.0,-1.533866666666667,0.0,0.0,-0.8472,0.41359999999999997,0.0,0.0
