timeCNT,planningAngle::waist_yaw_joint,planningAngle::waist_pitch_joint,planningAngle::waist_roll_joint,planningAngle::left_shoulder_pitch_joint,planningAngle::left_shoulder_roll_joint,planningAngle::left_shoulder_yaw_joint,planningAngle::left_elbow_joint,planningAngle::left_wrist_yaw_joint,planningAngle::left_wrist_pitch_joint,planningAngle::left_wrist_roll_joint,planningAngle::right_shoulder_pitch_joint,planningAngle::right_shoulder_roll_joint,planningAngle::right_shoulder_yaw_joint,planningAngle::right_elbow_joint,planningAngle::right_wrist_yaw_joint,planningAngle::right_wrist_pitch_joint,planningAngle::right_wrist_roll_joint
240.0,0.0,0.0,0.0,-0.0736,0.0,0.0,-1.1136,-1.3508,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
250.0,0.0,0.0,0.0,-0.09333333333333332,0.0,0.0,-1.1099999999999999,-1.3416666666666668,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
260.0,0.0,0.0,0.0,-0.11306666666666665,0.0,0.0,-1.1064,-1.3325333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
270.0,0.0,0.0,0.0,-0.13280000000000003,0.0,0.0,-1.1028,-1.3234000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
280.0,0.0,0.0,0.0,-0.1525333333333333,0.0,0.0,-1.0992,-1.3142666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
290.0,0.0,0.0,0.0,-0.17226666666666668,0.0,0.0,-1.0956,-1.3051333333333335,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
300.0,0.0,0.0,0.0,-0.19200000000000006,0.0,0.0,-1.092,-1.296,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
310.0,0.0,0.0,0.0,-0.21173333333333333,0.0,0.0,-1.0884,-1.2868666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
320.0,0.0,0.0,0.0,-0.2314666666666667,0.0,0.0,-1.0848,-1.2777333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
330.0,0.0,0.0,0.0,-0.2512,0.0,0.0,-1.0812,-1.2686000000000002,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
340.0,0.0,0.0,0.0,-0.27093333333333336,0.0,0.0,-1.0776,-1.2594666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
350.0,0.0,0.0,0.0,-0.29066666666666674,0.0,0.0,-1.0739999999999998,-1.2503333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
360.0,0.0,0.0,0.0,-0.3104,0.0,0.0,-1.0704,-1.2412,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
370.0,0.0,0.0,0.0,-0.3301333333333334,0.0,0.0,-1.0668,-1.2320666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
380.0,0.0,0.0,0.0,-0.34986666666666666,0.0,0.0,-1.0632,-1.2229333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
390.0,0.0,0.0,0.0,-0.36960000000000004,0.0,0.0,-1.0595999999999999,-1.2138,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
400.0,0.0,0.0,0.0,-0.3893333333333333,0.0,0.0,-1.056,-1.2046666666666668,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
410.0,0.0,0.0,0.0,-0.4090666666666667,0.0,0.0,-1.0524,-1.1955333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
420.0,0.0,0.0,0.0,-0.42880000000000007,0.0,0.0,-1.0488,-1.1864000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
430.0,0.0,0.0,0.0,-0.44853333333333334,0.0,0.0,-1.0452,-1.1772666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
440.0,0.0,0.0,0.0,-0.4682666666666667,0.0,0.0,-1.0415999999999999,-1.1681333333333335,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
450.0,0.0,0.0,0.0,-0.488,0.0,0.0,-1.038,-1.159,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
460.0,0.0,0.0,0.0,-0.5077333333333334,0.0,0.0,-1.0344,-1.1498666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
470.0,0.0,0.0,0.0,-0.5274666666666668,0.0,0.0,-1.0308,-1.1407333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
480.0,0.0,0.0,0.0,-0.5472,0.0,0.0,-1.0272,-1.1316000000000002,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
490.0,0.0,0.0,0.0,-0.5669333333333334,0.0,0.0,-1.0236,-1.1224666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
500.0,0.0,0.0,0.0,-0.5866666666666667,0.0,0.0,-1.02,-1.1133333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
510.0,0.0,0.0,0.0,-0.6063999999999999,0.0,0.0,-1.0164,-1.1042,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
520.0,0.0,0.0,0.0,-0.6261333333333333,0.0,0.0,-1.0128,-1.0950666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
530.0,0.0,0.0,0.0,-0.6458666666666667,0.0,0.0,-1.0091999999999999,-1.0859333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
540.0,0.0,0.0,0.0,-0.6656000000000001,0.0,0.0,-1.0056,-1.0768,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
550.0,0.0,0.0,0.0,-0.6853333333333335,0.0,0.0,-1.002,-1.0676666666666668,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
560.0,0.0,0.0,0.0,-0.7050666666666666,0.0,0.0,-0.9984,-1.0585333333333333,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
570.0,0.0,0.0,0.0,-0.7248,0.0,0.0,-0.9947999999999999,-1.0493999999999999,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
580.0,0.0,0.0,0.0,-0.7445333333333334,0.0,0.0,-0.9912,-1.0402666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
590.0,0.0,0.0,0.0,-0.7642666666666668,0.0,0.0,-0.9876,-1.0311333333333335,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
600.0,0.0,0.0,0.0,-0.7840000000000001,0.0,0.0,-0.984,-1.022,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
610.0,0.0,0.0,0.0,-0.8037333333333333,0.0,0.0,-0.9803999999999999,-1.0128666666666666,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
620.0,0.0,0.0,0.0,-0.8234666666666667,0.0,0.0,-0.9768,-1.0037333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
630.0,0.0,0.0,0.0,-0.8432000000000001,0.0,0.0,-0.9732,-0.9946,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
640.0,0.0,0.0,0.0,-0.8629333333333334,0.0,0.0,-0.9696,-0.9854666666666667,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
650.0,0.0,0.0,0.0,-0.8826666666666668,0.0,0.0,-0.966,-0.9763333333333334,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
660.0,0.0,0.0,0.0,-0.9024,0.0,0.0,-0.9623999999999999,-0.9672000000000001,0.0,0.0,0.4,0.0,0.0,-1.2,1.57,0.0,0.0
